studentLogID,studentID,topicID,categoryID,difficultyOffset,createdAt
"X'6A414A8340DC4CA69C5C764D82F85102'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.36,2024-04-13 13:13:53
"X'6A51B8DD7BA84CB18BC5825F3CFA120C'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.10,2024-04-13 13:06:17
"X'6BD9067A8F2747339551C8E4DC2433E4'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.16,2024-04-13 13:11:44
"X'6CA9282B35B64BF8BFE45565B59A12E4'","X'78D85F444FB64F24A31945F2675109D2'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.22,2024-04-07 01:48:24
"X'6D0EF842BDC044DC823FAC6DCCDFCC24'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.34,2024-04-08 17:45:48
"X'6D80EE84644E46EDA490DA1A74D2AE68'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.10,2024-04-01 13:56:28
"X'6EC04763D2B246EEAA5938ECA36E536E'","X'03F7799D5D5A4179B5434270C4C78CCD'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",0.21,2024-04-08 22:45:33
"X'7029523ACCA84111A777B5B0FC2A0CA8'","X'78D85F444FB64F24A31945F2675109D2'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.26,2024-04-08 23:38:12
"X'7181DDFD5EBD4C41B54A0B4B12040E96'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.26,2024-04-03 12:50:27
"X'720F9C6E4C0B46C9A0900B6B25654328'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.24,2024-04-09 08:05:46
"X'7294CCC92E3142C9806F357C2A127438'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.40,2024-04-07 22:32:21
"X'7304F92D19934B8EA8A668E4ACBE545E'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.26,2024-04-10 10:40:58
"X'73283D8D1EC2441493319AFBB1860AEE'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.10,2024-04-09 08:05:46
"X'73866AFCBE964272AC427BE1EFC6F3A4'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.14,2024-04-10 11:32:00
"X'76A1CE9BDAB6409ABB412B46A5C603C7'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.18,2024-04-08 20:31:28
"X'76B3F93FC0F4451DB6C84852CBD509CA'","X'78D85F444FB64F24A31945F2675109D2'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.34,2024-04-08 23:22:04
"X'77056E655B7D4223985EC54A4262B8DA'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.30,2024-04-08 20:47:04
"X'779C46BB44B6467DA92F749515AB060D'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.14,2024-04-09 08:14:19
"X'78CA14A24EE74C2C8B30E8125DB4529F'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.26,2024-04-14 00:22:22
"X'7926C21F29B54408A50AC02221EF668A'","X'03F7799D5D5A4179B5434270C4C78CCD'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",0.06,2024-04-08 22:45:33
"X'79EA8BED55D84958B14F176A37E5389A'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.34,2024-04-03 13:45:00
"X'7B83B71BA39D4C0EB11FAAC8EEF4136F'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.10,2024-04-14 00:22:22
"X'7C79315933CA4D288EE397738D5A4811'","X'19615372C715430B9B3CD260353DE91F'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.26,2024-04-10 17:41:34
"X'7D9247F6940C4657839B02B3FB712B21'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'C3122318A52B4221B00942A1AECBC657'",-0.14,2024-04-10 11:32:00
"X'7EA81BAFB3AF4B28B7A45608D98523CA'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.04,2024-04-03 12:40:21
"X'7F16E41A215E48DE966C2470EED893D9'","X'19615372C715430B9B3CD260353DE91F'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.08,2024-04-10 17:24:07
"X'81776C1921AE4D97997717896D56B7B0'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.25,2024-04-08 17:43:22
"X'8210CB1F1D7F4923BDA5A5B78331F265'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.10,2024-04-03 13:45:00
"X'8214C01B31D4473D9200B7502E5F9A94'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",0.18,2024-04-03 13:29:25
"X'834E97AAD95A4D9287ADC1AF9CE9E69A'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.10,2024-04-09 18:00:33
"X'8396CE6D7A22427A8F5C977A8EA65454'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.22,2024-04-13 23:34:13
"X'842D6D530E8B4D4699F834E74900F93B'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.20,2024-04-13 23:34:13
"X'85B2D714A8AC49459F8E8AAFCF3EC372'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.18,2024-04-05 11:45:15
"X'86E5A7B834574F478A92836D7B662105'","X'78D85F444FB64F24A31945F2675109D2'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.18,2024-04-07 01:48:24
"X'87BAA2E8D0834392A6C4BCBE6A267D71'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.02,2024-04-07 22:23:13
"X'89D870E64D8F4ED3ABDEE0F5AD147B5C'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.26,2024-04-09 08:05:46
"X'8C16F91672EA4401A4D97F4C1F69E064'","X'78D85F444FB64F24A31945F2675109D2'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.18,2024-04-07 01:48:24
"X'8C7B3D8933DB43AA87DCDEF4593BF21E'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.14,2024-04-13 13:08:53
"X'8E5DDA87804E4321BDDB9ABC32826F4C'","X'B8F77824BF6A429DA4AD1A580BB30D49'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",0.07,2024-04-07 11:44:22
"X'8F21792FA84B4FFFB890F3A11DC889E5'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.08,2024-04-09 18:00:33
"X'90822ED608A644238A8F31FAE0320D4E'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.43,2024-04-03 12:53:37
"X'918AA6277CBF4CBB8212EE7AC1E304E3'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.29,2024-04-08 17:45:48
"X'91DAAE463C414139AE6B97066308DF7E'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.40,2024-04-13 21:13:14
"X'92525D8A39CB464F9BD4419F235E2080'","X'19615372C715430B9B3CD260353DE91F'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'C3122318A52B4221B00942A1AECBC657'",-0.22,2024-04-10 17:24:07
"X'92B00F84C72D4FB6B9107372401F374A'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.31,2024-04-05 12:40:20
"X'933940122A6F4DE9A51C044DFE0DF5ED'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-1.45,2024-04-13 13:09:42
"X'936943835F114A2083B0D5E0DBDB9CEF'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.12,2024-04-03 13:29:25
"X'949B92AEB46B4245B03D18A71B685B4B'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.13,2024-04-09 17:53:36
"X'94EC91955A0A49C5BF8455FD9E0238AC'","X'78D85F444FB64F24A31945F2675109D2'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'417786202CD94EB89655C67365551278'",-0.26,2024-04-08 23:38:12
"X'957018D60E1D4C6BABFB16DE9D7277E2'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.26,2024-04-14 00:22:22
"X'96C8810E64AC4452A9292E291253F56B'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.17,2024-04-13 13:11:44
"X'97EC2463639A4538861CCA4842BFA4E4'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.05,2024-04-09 18:00:33
"X'98A3709F74DC443FBD503B1F16D9B5C1'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",0.40,2024-04-01 13:56:28
"X'98EC7C118CEA441BB5E89D727A4BD4FB'","X'78D85F444FB64F24A31945F2675109D2'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.34,2024-04-08 23:22:04
"X'9BA8A08CD39846A49356CB70BA170D6F'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",0.01,2024-04-01 11:02:22
"X'9CD1554A049E40988E5C4B2B936BF1A8'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.06,2024-04-03 13:36:37
"X'9CFBCC76A1734000BE8BC0FC7EB37ABE'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.62,2024-04-07 22:05:54
"X'9D63F55BB3F3423DB51FD61243C9E881'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.29,2024-04-03 13:45:01
"X'9D83DC8101AF4302A6A45E5B01306495'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",0.43,2024-04-07 22:05:54
"X'9DD9E2726E9148D78996945897797185'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.17,2024-04-13 13:06:17
"X'9DE2E1EF1D1A4DE8AFB8BEC24B467412'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.42,2024-04-08 17:45:48
"X'9DF1D24593BC40D5850DE17A53750F86'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.19,2024-04-07 22:23:13
"X'9E809F044D4A4754BED8C1D8EA076083'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.22,2024-04-13 23:34:13
"X'9E8180DD5F944D0F9426EDA9A4F6A947'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.33,2024-04-03 12:47:20
"X'A1794042162B48858B482E256D638E27'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.13,2024-04-13 12:57:01
"X'A17B82CAD50B4667BBB9C53D3FF66C9D'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.20,2024-04-09 18:00:33
"X'A2946AFDBD954DF7921135B4FDFF38F4'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.03,2024-04-09 17:53:36
"X'A30294502F064E37B2DB7B31EE448A76'","X'78D85F444FB64F24A31945F2675109D2'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.18,2024-04-07 01:48:24
"X'A35CF6CE7B8F4C5CA5A3F18B802505FB'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.13,2024-04-13 21:13:14
"X'A4EDE9B04A0145C6ACA137504C968607'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.18,2024-04-03 12:53:37
"X'A5C3AEF5599F464A845E998AA4F6E8C3'","X'19615372C715430B9B3CD260353DE91F'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.10,2024-04-02 10:31:09
"X'A6F478D2D681407588989A632924EC15'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.22,2024-04-13 13:13:08
"X'A706C5E743304937B45B12925905DAE5'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.19,2024-04-14 00:22:22
"X'A70992916E664D11B1634FD81A794DA8'","X'19615372C715430B9B3CD260353DE91F'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.18,2024-04-10 17:41:34
"X'A729D3E6031E4220BF1193FEE6C985FD'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.23,2024-04-03 13:36:37
"X'A738BB63385D4034B4298EADB0676FBB'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.38,2024-04-03 13:40:59
"X'A773CD344CC0453EB29CCF1743108065'","X'19615372C715430B9B3CD260353DE91F'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.06,2024-04-10 17:35:54
"X'A7CD98C63D49497C95F0BC6F10735C89'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.10,2024-04-05 18:15:24
"X'A8846E039B97404680DA48B0926E77D4'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.13,2024-04-04 13:27:05
"X'A891AA591D9B462FBC18C38682A702AE'","X'19615372C715430B9B3CD260353DE91F'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",0.02,2024-04-02 10:31:09
"X'A8AEB65139744BCFBF9516CCFD413C62'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.18,2024-04-13 13:13:53
"X'A8CDCB8A52D64F4B9A1D357A4B2B1F2D'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.06,2024-04-08 20:47:04
"X'A9BAE2B698EE447C8156F16A80E3E605'","X'B8F77824BF6A429DA4AD1A580BB30D49'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.30,2024-04-07 11:44:22
"X'A9C5C839A1244FC49B51EE1CA7F202DA'","X'19615372C715430B9B3CD260353DE91F'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",0.02,2024-04-10 17:24:07
"X'A9DE7CA086CD4E0EB22F23EA5599D255'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.13,2024-04-07 14:07:27
"X'AAE21F71963349A1B56ABECD95FA16D8'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.10,2024-04-13 13:03:39
"X'AC571B41076B42A19EF49598CC6BC145'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.06,2024-04-13 21:13:14
"X'ADD5DE7954214C92B50AF1299A32F81B'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.16,2024-04-08 20:31:28
"X'AE04BCDAE5124266850704BAF6AC298B'","X'19615372C715430B9B3CD260353DE91F'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.26,2024-04-02 10:31:09
"X'AEBDB1A8B3C8426193A50F34EEC40AB3'","X'69911C8964764B1CBCB046D46A293C91'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.03,2024-04-08 16:50:15
"X'AF25F8CE120841AABEDA4B67BC21614A'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.10,2024-04-08 20:50:07
"X'AF48620B2886402BA0F477CBC99AF88A'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.13,2024-04-13 13:12:21
"X'AF51417F0F4E408D9B15036F1133328E'","X'78D85F444FB64F24A31945F2675109D2'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",0.16,2024-04-07 01:48:24
"X'AFEAE4F080954D82B5336599D788C40D'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.34,2024-04-03 12:47:20
"X'B23B803BE3474B42AEEC371E76F262BE'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.38,2024-04-08 20:54:29
"X'B2EAAF4747F349B880E75DF3C6BBFF8D'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.18,2024-04-10 10:40:58
"X'B2FD7D688BF24220B59B53BBE8AC897C'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.26,2024-04-09 08:14:19
"X'B4A33452B6AD4422AB298218C8B9A2C5'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.20,2024-04-03 13:40:59
"X'B4B1352A90D14A4F817A4301EFF466F7'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.22,2024-04-13 13:12:21
"X'B4BF93B66EB545938C8A570456479A0E'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.34,2024-04-03 12:40:21
"X'B553C1E814714C70A284ECCCDC2DF7A2'","X'03F7799D5D5A4179B5434270C4C78CCD'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",0.06,2024-04-08 22:45:33
"X'B55A8FED8E4C44BBB144C1C19039B523'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.42,2024-04-08 17:45:48
"X'B5C59A919572464FBF6C3C31A09FF3A4'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.03,2024-04-09 08:14:19
"X'B67D83526A1249AF9BF239184DF7698E'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.01,2024-04-13 21:13:14
"X'B6C0A6B9106243FC9EDF2696E7AFFB3C'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.07,2024-04-09 13:47:09
"X'B6F1600CC5404814A2F789E2A3048542'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.13,2024-04-05 12:54:13
"X'B75535DD9BBC439B8813B29AF63B2B9A'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.29,2024-04-08 17:45:48
"X'B89DDFF7719D4661A10426066E48B851'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.57,2024-04-07 22:05:54
"X'B8AD79CED97D4564AB6EA18E1FB5BEF5'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.10,2024-04-09 08:05:46
"X'B8C41696E91C47EA83C5B04917AAD670'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.22,2024-04-13 13:12:21
"X'B9B937656544489C8D79C866DD17B21E'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",0.04,2024-04-03 13:36:38
"X'B9C16B36A4EA4B6E87562F032AE8BE95'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.26,2024-04-03 12:50:27
"X'B9F27C6E98B34BD0B25DEDA118778298'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.31,2024-04-05 12:40:20
